agent_id,time_step,vertex_index
348,50,700
348,51,701
349,0,1016
349,1,984
349,2,983
349,3,982
349,4,1014
349,5,1013
349,6,981
349,7,980
349,8,979
349,9,978
349,10,1010
349,11,1009
349,12,1008
349,13,1007
349,14,1006
349,15,1005
349,16,1004
349,17,1003
349,18,971
349,19,939
349,20,938
349,21,906
349,22,905
349,23,873
349,24,841
349,25,809
349,26,777
349,27,745
349,28,713
349,29,712
349,30,680
349,31,679
349,32,678
349,33,646
349,34,645
349,35,613
349,36,581
349,37,549
349,38,517
349,39,485
349,40,453
349,41,421
349,42,420
349,43,388
349,44,356
349,45,324
349,46,325
349,47,326
349,48,327
350,0,884
350,1,852
350,2,820
350,3,788
350,4,787
350,5,755
350,6,723
351,0,151
351,1,150
351,2,149
351,3,148
351,4,147
351,5,146
351,6,178
351,7,177
351,8,176
351,9,175
351,10,207
351,11,206
351,12,205
351,13,173
351,14,172
351,15,140
351,16,139
351,17,138
351,18,137
351,19,136
351,20,168
351,21,167
351,22,166
351,23,134
351,24,102
351,25,101
351,26,69
351,27,37
351,28,5
351,29,4
351,30,3
351,31,2
352,0,343
352,1,311
352,2,312
352,3,313
352,4,281
352,5,249
352,6,217
352,7,185
352,8,153
353,0,519
353,1,551
353,2,552
353,3,553
353,4,554
353,5,555
353,6,556
353,7,557
353,8,558
353,9,559
353,10,527
353,11,528
353,12,529
353,13,561
353,14,562
353,15,563
353,16,564
353,17,565
353,18,566
353,19,567
353,20,568
353,21,569
353,22,570
354,0,443
354,1,475
354,2,507
354,3,506
354,4,538
354,5,537
354,6,569
354,7,568
354,8,567
354,9,566
354,10,565
354,11,564
354,12,563
354,13,595
354,14,627
354,15,659
354,16,691
354,17,723
354,18,722
354,19,754
354,20,753
354,21,785
354,22,817
354,23,849
354,24,848
354,25,847
354,26,879
354,27,878
354,28,877
354,29,845
354,30,844
354,31,843
355,0,528
355,1,560
355,2,561
355,3,562
355,4,563
355,5,564
355,6,596
355,7,597
356,0,563
356,1,595
356,2,627
356,3,626
356,4,658
356,5,690
356,6,722
356,7,754
356,8,786
356,9,818
356,10,850
357,0,277
357,1,276
357,2,308
357,3,340
357,4,341
357,5,373
357,6,405
357,7,406
357,8,438
357,9,470
357,10,471
357,11,472
357,12,473
357,13,474
357,14,475
357,15,476
357,16,477
357,17,509
357,18,541
357,19,573
357,20,605
357,21,637
357,22,669
358,0,535
358,1,503
358,2,504
358,3,505
358,4,506
358,5,474
358,6,442
358,7,410
358,8,378
358,9,346
358,10,347
358,11,315
358,12,283
359,0,62
359,1,94
359,2,126
359,3,158
359,4,190
359,5,222
359,6,254
359,7,255
359,8,287
359,9,319
359,10,351
359,11,350
359,12,382
359,13,414
359,14,413
359,15,445
359,16,444
359,17,476
359,18,508
359,19,507
359,20,506
359,21,505
359,22,537
359,23,536
359,24,568
359,25,567
359,26,599
359,27,631
359,28,663
359,29,695
359,30,727
360,0,348
360,1,347
360,2,379
360,3,378
360,4,410
360,5,409
360,6,408
360,7,440
360,8,439
360,9,471
360,10,470
360,11,502
360,12,501
360,13,533
360,14,532
360,15,564
360,16,596
360,17,595
360,18,627
360,19,659
360,20,658
360,21,657
360,22,689
360,23,721
360,24,753
360,25,752
360,26,784
360,27,816
360,28,848
360,29,880
361,0,49
361,1,81
361,2,113
361,3,145
361,4,177
361,5,209
361,6,241
361,7,273
361,8,272
361,9,304
361,10,336
361,11,335
361,12,367
361,13,399
361,14,431
361,15,430
361,16,462
361,17,461
361,18,460
361,19,492
361,20,524
361,21,556
361,22,588
361,23,620
361,24,652
361,25,684
361,26,716
361,27,748
361,28,780
361,29,812
361,30,844
361,31,876
361,32,908
361,33,940
362,0,648
362,1,616
362,2,617
362,3,618
362,4,619
362,5,620
362,6,588
362,7,589
362,8,590
362,9,558
362,10,526
362,11,527
362,12,528
362,13,496
362,14,464
362,15,432
362,16,433
362,17,401
362,18,369
362,19,370
362,20,338
362,21,306
362,22,274
362,23,242
362,24,210
362,25,178
362,26,146
362,27,145
362,28,144
363,0,370
363,1,402
363,2,401
363,3,433
363,4,465
363,5,497
363,6,529
363,7,561
363,8,560
363,9,592
363,10,624
363,11,623
363,12,655
363,13,687
363,14,719
363,15,751
363,16,750
363,17,749
363,18,748
363,19,747
363,20,746
363,21,745
363,22,777
363,23,776
363,24,775
363,25,807
363,26,806
363,27,805
363,28,804
363,29,803
363,30,802
364,0,597
364,1,596
364,2,564
364,3,532
364,4,531
364,5,499
364,6,498
364,7,497
364,8,496
364,9,464
364,10,463
364,11,431
364,12,399
364,13,398
364,14,366
364,15,334
364,16,333
364,17,332
364,18,331
364,19,330
364,20,329
364,21,328
364,22,327
364,23,326
364,24,325
364,25,324
364,26,323
364,27,322
364,28,290
364,29,289
365,0,141
365,1,142
365,2,174
365,3,175
365,4,176
365,5,177
365,6,178
365,7,179
365,8,211
365,9,243
365,10,244
365,11,245
365,12,277
365,13,278
365,14,279
365,15,311
365,16,343
365,17,344
365,18,345
365,19,377
365,20,409
365,21,410
365,22,442
365,23,443
365,24,475
365,25,476
365,26,508
366,0,780
366,1,779
366,2,778
366,3,777
366,4,776
366,5,808
366,6,807
366,7,839
366,8,838
366,9,870
366,10,869
366,11,868
367,0,1008
367,1,976
367,2,977
367,3,978
367,4,979
367,5,980
367,6,981
367,7,982
367,8,983
367,9,951
367,10,919
367,11,920
367,12,888
367,13,856
367,14,857
367,15,825
368,0,233
368,1,265
368,2,264
368,3,263
368,4,295
368,5,294
368,6,326
368,7,358
368,8,357
368,9,356
368,10,355
368,11,354
368,12,353
368,13,385
368,14,417
368,15,449
368,16,448
368,17,480
369,0,388
369,1,420
369,2,421
369,3,422
369,4,423
369,5,424
369,6,392
369,7,393
369,8,361
369,9,362
369,10,363
369,11,364
369,12,396
369,13,428
369,14,429
370,0,742
370,1,710
370,2,678
370,3,679
370,4,680
370,5,681
370,6,682
370,7,650
370,8,651
370,9,619
370,10,620
370,11,621
370,12,622
370,13,623
370,14,624
370,15,625
370,16,626
370,17,627
370,18,628
370,19,629
370,20,630
370,21,598
371,0,320
371,1,288
371,2,256
371,3,257
371,4,225
371,5,193
371,6,161
371,7,129
371,8,130
371,9,131
371,10,132
371,11,133
371,12,134
371,13,135
371,14,136
371,15,137
371,16,105
371,17,73
371,18,74
371,19,75
371,20,76
371,21,77
371,22,45
371,23,13
371,24,14
371,25,15
371,26,16
371,27,48
371,28,80
371,29,112
371,30,113
371,31,114
371,32,115
371,33,116
371,34,117
371,35,118
371,36,119
371,37,120
371,38,121
371,39,122
371,40,123
372,0,175
372,1,207
372,2,208
372,3,209
372,4,210
372,5,211
372,6,212
372,7,244
373,0,671
373,1,639
373,2,607
373,3,606
373,4,605
373,5,604
373,6,603
373,7,602
373,8,601
373,9,633
373,10,632
373,11,631
373,12,630
373,13,662
373,14,661
373,15,660
373,16,659
373,17,658
373,18,657
373,19,656
373,20,655
373,21,654
373,22,622
373,23,590
373,24,558
373,25,526
374,0,219
374,1,218
374,2,186
374,3,154
374,4,153
374,5,121
374,6,89
374,7,88
374,8,56
374,9,55
374,10,54
374,11,86
374,12,85
374,13,84
374,14,52
374,15,51
374,16,50
375,0,973
375,1,974
375,2,942
375,3,943
375,4,911
375,5,879
375,6,880
375,7,881
375,8,882
375,9,850
375,10,851
375,11,852
375,12,820
375,13,821
375,14,822
375,15,854
375,16,855
375,17,856
375,18,857
375,19,825
375,20,793
375,21,792
375,22,760
375,23,728
375,24,696
375,25,697
375,26,665
375,27,633
375,28,601
375,29,569
375,30,537
375,31,538
375,32,506
375,33,474
375,34,442
375,35,410
375,36,378
375,37,346
376,0,101
376,1,102
376,2,134
376,3,135
376,4,136
376,5,137
376,6,138
376,7,170
376,8,171
376,9,172
376,10,204
376,11,236
376,12,237
376,13,238
376,14,239
376,15,240
376,16,208
376,17,209
376,18,177
376,19,145
377,0,12
377,1,44
377,2,76
377,3,77
377,4,109
377,5,141
377,6,173
377,7,174
377,8,175
377,9,207
377,10,208
377,11,209
377,12,210
377,13,211
377,14,212
377,15,244
377,16,245
377,17,246
377,18,278
378,0,553
378,1,585
378,2,586
378,3,587
379,0,990
379,1,958
379,2,926
379,3,927
379,4,895
379,5,894
379,6,862
379,7,861
379,8,829
379,9,797
379,10,765
379,11,733
379,12,732
379,13,700
379,14,668
379,15,667
380,0,358
380,1,326
380,2,294
380,3,293
380,4,261
381,0,35
381,1,36
381,2,37
381,3,38
381,4,39
381,5,40
381,6,41
381,7,42
381,8,43
381,9,44
381,10,45
381,11,46
381,12,47
381,13,48
381,14,49
381,15,50
381,16,51
381,17,19
381,18,20
381,19,21
382,0,542
382,1,541
382,2,540
382,3,539
382,4,538
382,5,537
382,6,536
382,7,535
382,8,534
382,9,533
382,10,532
382,11,531
382,12,499
382,13,467
382,14,435
382,15,403
382,16,402
382,17,401
382,18,400
382,19,399
382,20,367
382,21,366
383,0,921
383,1,922
383,2,890
383,3,858
383,4,826
383,5,794
383,6,762
383,7,730
383,8,698
383,9,666
383,10,665
383,11,633
383,12,601
383,13,602
383,14,570
383,15,538
383,16,506
383,17,505
384,0,690
384,1,722
384,2,721
384,3,720
384,4,752
384,5,751
384,6,750
384,7,782
384,8,781
384,9,780
384,10,779
384,11,778
385,0,355
385,1,354
385,2,353
385,3,321
385,4,289
385,5,257
385,6,225
385,7,226
385,8,194
385,9,162
385,10,163
385,11,164
385,12,165
385,13,166
385,14,134
385,15,135
385,16,136
385,17,137
385,18,138
385,19,170
385,20,171
385,21,172
385,22,173
385,23,174
385,24,175
385,25,176
385,26,144
385,27,145
385,28,146
385,29,114
385,30,115
385,31,116
385,32,117
385,33,118
385,34,119
385,35,120
385,36,121
385,37,122
385,38,123
385,39,91
385,40,59
386,0,697
386,1,698
386,2,730
386,3,731
386,4,763
387,0,974
387,1,942
387,2,943
387,3,911
387,4,879
387,5,847
387,6,848
387,7,816
387,8,784
387,9,752
387,10,720
387,11,688
387,12,656
387,13,624
387,14,592
387,15,560
387,16,528
387,17,496
387,18,464
387,19,432
387,20,400
387,21,399
387,22,367
387,23,368
387,24,336
387,25,304
387,26,272
387,27,273
387,28,241
387,29,242
387,30,210
387,31,178
387,32,179
387,33,147
387,34,115
387,35,116
387,36,84
387,37,52
387,38,51
387,39,19
388,0,696
388,1,697
388,2,698
388,3,666
388,4,667
388,5,635
388,6,603
388,7,571
388,8,539
388,9,507
388,10,475
388,11,443
388,12,442
388,13,410
388,14,409
388,15,408
388,16,376
388,17,344
388,18,343
388,19,311
388,20,279
388,21,278
388,22,277
388,23,276
388,24,244
388,25,243
388,26,211
388,27,179
388,28,178
388,29,146
388,30,145
388,31,113
388,32,81
388,33,49
388,34,48
388,35,16
388,36,15
388,37,14
388,38,13
388,39,12
388,40,44
388,41,76
389,0,418
389,1,450
389,2,451
389,3,483
389,4,515
389,5,516
389,6,517
389,7,549
389,8,550
389,9,551
389,10,552
389,11,553
389,12,554
389,13,555
389,14,556
389,15,557
389,16,558
389,17,559
389,18,560
389,19,561
389,20,562
390,0,549
390,1,550
390,2,551
390,3,583
390,4,584
390,5,585
390,6,617
390,7,618
390,8,619
390,9,620
390,10,621
390,11,622
390,12,623
390,13,655
390,14,656
390,15,657
390,16,658
390,17,659
390,18,691
390,19,692
390,20,724
390,21,725
390,22,757
390,23,758
390,24,790
390,25,791
390,26,823
390,27,824
390,28,825
390,29,826
390,30,827
391,0,37
391,1,36
391,2,4
391,3,3
391,4,2
391,5,34
391,6,33
391,7,65
391,8,97
391,9,129
391,10,161
391,11,193
391,12,225
391,13,257
391,14,289
391,15,290
391,16,322
391,17,354
391,18,355
391,19,387
391,20,419
391,21,451
391,22,483
391,23,515
391,24,547
391,25,548
391,26,580
391,27,612
391,28,613
391,29,645
391,30,677
391,31,709
391,32,741
391,33,740
391,34,772
391,35,804
391,36,836
391,37,868
391,38,900
391,39,932
391,40,933
391,41,934
391,42,935
392,0,822
392,1,821
392,2,820
392,3,819
392,4,787
392,5,755
392,6,754
392,7,753
392,8,721
392,9,720
392,10,719
392,11,687
392,12,686
392,13,654
392,14,622
392,15,590
392,16,558
392,17,526
392,18,494
392,19,493
392,20,492
392,21,491
392,22,459
392,23,458
392,24,426
392,25,394
392,26,393
392,27,361
392,28,329
392,29,328
392,30,327
392,31,326
392,32,325
392,33,357
392,34,356
392,35,355
392,36,387
393,0,237
393,1,238
393,2,239
393,3,207
393,4,208
393,5,209
393,6,210
393,7,211
393,8,212
393,9,213
393,10,214
393,11,215
393,12,216
393,13,217
393,14,218
393,15,250
393,16,251
393,17,252
393,18,284
393,19,285
393,20,286
393,21,287
394,0,865
394,1,866
394,2,834
394,3,802
394,4,770
394,5,738
394,6,706
394,7,674
394,8,642
394,9,610
394,10,578
394,11,579
394,12,547
394,13,515
394,14,483
394,15,451
394,16,419
394,17,387
394,18,355
394,19,323
394,20,291
394,21,292
394,22,293
394,23,261
394,24,229
394,25,197
394,26,165
394,27,133
394,28,101
394,29,69
394,30,70
395,0,590
395,1,589
395,2,588
395,3,587
395,4,555
395,5,523
395,6,491
395,7,459
395,8,458
395,9,426
395,10,394
395,11,362
395,12,330
395,13,298
395,14,266
395,15,265
395,16,233
395,17,234
395,18,202
395,19,170
395,20,138
395,21,106
395,22,74
395,23,42
395,24,10
396,0,297
396,1,265
396,2,266
396,3,267
396,4,235
396,5,236
396,6,204
396,7,205
396,8,206
396,9,207
396,10,208
396,11,240
396,12,241
396,13,273
396,14,305
396,15,306
396,16,338
396,17,370
396,18,402
396,19,403
396,20,404
397,0,155
397,1,187
397,2,219
397,3,251
397,4,252
397,5,253
397,6,254
397,7,255
397,8,287
397,9,319
397,10,351
397,11,350
397,12,349
398,0,983
398,1,982
398,2,981
398,3,980
398,4,979
398,5,947
398,6,946
398,7,945
398,8,944
398,9,943
398,10,942
398,11,974
398,12,973
398,13,972
398,14,971
398,15,970
398,16,969
398,17,968
398,18,967
398,19,935
398,20,903
398,21,902
398,22,870
398,23,869
398,24,868
398,25,867
398,26,866
398,27,865
398,28,864
398,29,832
398,30,800
398,31,801
398,32,769
398,33,737
398,34,705
398,35,673
398,36,641
398,37,609
398,38,610
398,39,578
398,40,546
398,41,514
398,42,482
398,43,450
398,44,451
398,45,419
398,46,387
398,47,386
398,48,354
398,49,322
398,50,321
398,51,320
399,0,998
399,1,966
399,2,967
399,3,999
399,4,1000
399,5,1001
399,6,1002
399,7,1003
399,8,1004
399,9,1005
399,10,1006
399,11,1007
399,12,1008
399,13,1009
399,14,977
399,15,945
399,16,913
399,17,881
399,18,882
399,19,850
399,20,818
399,21,819
399,22,820
399,23,821
399,24,822
399,25,854
399,26,855
399,27,856
399,28,857
399,29,858
399,30,890
399,31,891
399,32,923
399,33,955
399,34,987
399,35,988
399,36,1020
399,37,1021
399,38,1022
399,39,1023
